CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,MANUAL,KINDCD_NC,QA_STATUS,CREATED_DATE,MODIFIED_DATE,MICROPLOT_LOC,DECLINATION,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL,FUTFORCD_RMRS,MANUAL_NCRS,MANUAL_NERS,MANUAL_RMRS,PAC_ISLAND_PNWRS,PLOT_SEASON_NERS,PREV_MICROPLOT_LOC_RMRS,PREV_PLOT_STATUS_CD_RMRS,REUSECD1,REUSECD2,REUSECD3,GRND_LYR_SAMPLING_STATUS_CD,GRND_LYR_SAMPLING_METHOD_CD
9165822010661,9165665010661,1320296010538,,1985,9,1,1,21,1,,1984,5,0,12.0,0,101,,,41.36121,-73.36067,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165851010661,9165665010661,1320296010538,,1985,9,1,1,24,2,,1984,5,0,12.0,0,101,,,41.08343,-73.47179,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165853010661,9165665010661,1320296010538,,1985,9,1,1,25,2,,1984,5,0,12.0,0,101,,,41.08343,-73.49957,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165855010661,9165665010661,1320296010538,,1985,9,1,1,28,1,,1984,5,0,13.0,0,101,,,41.47232,-73.47179,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165882010661,9165665010661,1320296010538,,1985,9,1,1,29,1,,1984,5,0,13.0,0,101,,,41.63898,-73.49957,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165897010661,9165665010661,1320296010538,,1985,9,1,1,31,1,,1984,5,0,12.0,0,101,,,41.33343,-73.52735,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165921010661,9165665010661,1320296010538,,1985,9,1,1,64,2,,1984,5,0,,0,101,,,41.08343,-73.7218,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165923010661,9165665010661,1320296010538,,1985,9,1,1,65,1,,1984,4,0,,0,101,,,41.27787,-73.11066,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165956010661,9165665010661,1320296010538,,1985,9,1,1,66,2,,1984,4,0,,0,101,,,41.27787,-73.13844,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165958010661,9165665010661,1320296010538,,1985,9,1,1,67,2,,1984,5,0,,0,101,,,41.19454,-73.194,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165960010661,9165665010661,1320296010538,,1985,9,1,1,68,2,,1984,5,0,,0,101,,,41.27787,-73.194,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165962010661,9165665010661,1320296010538,,1985,9,1,1,69,2,,1984,5,0,,0,101,,,41.30565,-73.194,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165964010661,9165665010661,1320296010538,,1985,9,1,1,70,2,,1984,5,0,,0,101,,,41.2501,-73.16622,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165966010661,9165665010661,1320296010538,,1985,9,1,1,71,2,,1984,5,0,,0,101,,,41.16676,-73.22178,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165968010661,9165665010661,1320296010538,,1985,9,1,1,72,2,,1984,5,0,,0,101,,,41.30565,-73.22178,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9165970010661,9165665010661,1320296010538,,1985,9,1,1,73,1,,1984,5,0,,0,101,,,41.38898,-73.27734,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166002010661,9165665010661,1320296010538,,1985,9,1,1,74,2,,1984,5,0,,0,101,,,41.13899,-73.27734,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166004010661,9165665010661,1320296010538,,1985,9,1,1,75,2,,1984,5,0,,0,101,,,41.22232,-73.24956,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166006010661,9165665010661,1320296010538,,1985,9,1,1,76,2,,1984,5,0,,0,101,,,41.16676,-73.30512,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166008010661,9165665010661,1320296010538,,1985,9,1,1,77,1,,1984,5,0,,0,101,,,41.30565,-73.3329,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166037010661,9165665010661,1320296010538,,1985,9,1,1,78,1,,1984,5,0,,0,101,,,41.41676,-73.3329,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166072010661,9165665010661,1320296010538,,1985,9,1,1,79,2,,1984,5,0,,0,101,,,41.44454,-73.3329,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166074010661,9165665010661,1320296010538,,1985,9,1,1,80,1,,1984,5,0,,0,101,,,41.27787,-73.38845,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166119010661,9165665010661,1320296010538,,1985,9,1,1,81,1,,1984,5,0,,0,101,,,41.33343,-73.36067,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166129010661,9165665010661,1320296010538,,1985,9,1,1,82,1,,1984,5,0,,0,101,,,41.22232,-73.3329,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166181010661,9165665010661,1320296010538,,1985,9,1,1,83,1,,1984,5,0,,0,101,,,41.44454,-73.52735,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166208010661,9165665010661,1320296010538,,1985,9,1,1,84,1,,1984,5,0,,0,101,,,41.38898,-73.49957,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166241010661,9165665010661,1320296010538,,1985,9,1,1,85,1,,1984,5,0,,0,101,,,41.36121,-73.49957,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166265010661,9165665010661,1320296010538,,1985,9,1,1,86,2,,1984,5,0,,0,101,,,41.22232,-73.47179,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166267010661,9165665010661,1320296010538,,1985,9,1,1,87,2,,1984,5,0,,0,101,,,41.19454,-73.47179,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166269010661,9165665010661,1320296010538,,1985,9,1,1,88,2,,1984,5,0,,0,101,,,41.05565,-73.47179,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166271010661,9165665010661,1320296010538,,1985,9,1,1,89,2,,1984,5,0,,0,101,,,41.41676,-73.44401,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166273010661,9165665010661,1320296010538,,1985,9,1,1,90,1,,1984,5,0,,0,101,,,41.33343,-73.44401,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166315010661,9165665010661,1320296010538,,1985,9,1,1,91,1,,1984,5,0,,0,101,,,41.22232,-73.44401,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166373010661,9165665010661,1320296010538,,1985,9,1,1,92,2,,1984,5,0,,0,101,,,41.08343,-73.44401,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166375010661,9165665010661,1320296010538,,1985,9,1,1,93,2,,1984,5,0,,0,101,,,41.08343,-73.44401,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166377010661,9165665010661,1320296010538,,1985,9,1,1,94,2,,1984,5,0,,0,101,,,41.38898,-73.44401,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166379010661,9165665010661,1320296010538,,1985,9,1,1,95,2,,1984,5,0,,0,101,,,41.38898,-73.41623,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166381010661,9165665010661,1320296010538,,1985,9,1,1,96,2,,1984,5,0,,0,101,,,41.22232,-73.41623,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166383010661,9165665010661,1320296010538,,1985,9,1,1,97,1,,1984,5,0,,0,101,,,41.30565,-73.52735,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166416010661,9165665010661,1320296010538,,1985,9,1,1,98,2,,1984,5,0,,0,101,,,41.11121,-73.52735,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166418010661,9165665010661,1320296010538,,1985,9,1,1,99,2,,1984,5,0,,0,101,,,41.08343,-73.52735,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166420010661,9165665010661,1320296010538,,1985,9,1,1,100,1,,1984,5,0,,0,101,,,41.55565,-73.52735,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166460010661,9165665010661,1320296010538,,1985,9,1,1,101,1,,1984,5,0,,0,101,,,41.44454,-73.52735,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166482010661,9165665010661,1320296010538,,1985,9,1,1,102,2,,1984,5,0,,0,101,,,41.47232,-73.38845,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166484010661,9165665010661,1320296010538,,1985,9,1,1,103,2,,1984,5,0,,0,101,,,41.41676,-73.38845,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166486010661,9165665010661,1320296010538,,1985,9,1,1,104,1,,1984,5,0,,0,101,,,41.33343,-73.38845,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166488010661,9165665010661,1320296010538,,1985,9,1,1,899,1,,1984,5,0,,4,999,,,41.32603,-73.396413,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166490010661,9165665010661,1320296010538,,1985,9,1,1,999,1,,1984,5,0,,4,999,,,41.32603,-73.396413,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:00:44,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166492010661,9165665010661,1320297010538,,1985,9,1,3,1,2,,1984,9,0,13.0,0,101,,,41.66677,-72.58287,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166494010661,9165665010661,1320297010538,,1985,9,1,3,2,2,,1984,9,0,13.0,0,101,,,41.72232,-72.58287,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166496010661,9165665010661,1320297010538,,1985,9,1,3,3,2,,1984,9,0,14.0,0,101,,,41.80565,-72.58287,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166499010661,9165665010661,1320297010538,,1985,9,1,3,6,1,,1984,9,0,13.0,0,101,,,41.66677,-72.49953,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166515010661,9165665010661,1320297010538,,1985,9,1,3,12,2,,1984,9,0,14.0,0,101,,,41.72232,-72.74954,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166517010661,9165665010661,1320297010538,,1985,9,1,3,13,2,,1984,9,0,14.0,0,101,,,41.94454,-72.77732,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166519010661,9165665010661,1320297010538,,1985,9,1,3,14,1,,1984,9,0,13.0,0,101,,,42.0001,-72.74954,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166549010661,9165665010661,1320297010538,,1985,9,1,3,16,2,,1984,9,0,13.0,0,101,,,42.0001,-72.77732,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166551010661,9165665010661,1320297010538,,1985,9,1,3,18,1,,1984,8,0,14.0,0,101,,,41.86121,-72.83288,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166585010661,9165665010661,1320297010538,,1985,9,1,3,23,1,,1984,8,0,13.0,0,101,,,41.86121,-72.61065,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166615010661,9165665010661,1320297010538,,1985,9,1,3,24,1,,1984,10,0,13.0,0,101,,,42.02787,-72.74954,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166640010661,9165665010661,1320297010538,,1985,9,1,3,26,2,,1984,9,0,13.0,0,101,,,41.80566,-72.72176,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166642010661,9165665010661,1320297010538,,1985,9,1,3,31,1,,1984,8,0,13.0,0,101,,,41.7501,-72.99955,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166644010661,9165665010661,1320297010538,,1985,9,1,3,32,2,,1984,10,0,14.0,0,101,,,41.88899,-72.6662,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166646010661,9165665010661,1320297010538,,1985,9,1,3,34,2,,1984,8,0,13.0,0,101,,,41.77788,-72.91621,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166648010661,9165665010661,1320297010538,,1985,9,1,3,40,1,,1984,9,0,14.0,0,101,,,41.80566,-72.77732,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166666010661,9165665010661,1320297010538,,1985,9,1,3,93,2,,1984,9,0,,0,101,,,41.69454,-72.72176,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166668010661,9165665010661,1320297010538,,1985,9,1,3,94,2,,1984,9,0,,0,101,,,41.7501,-72.72176,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166670010661,9165665010661,1320297010538,,1985,9,1,3,95,2,,1984,9,0,,0,101,,,41.97232,-72.72176,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166672010661,9165665010661,1320297010538,,1985,9,1,3,96,2,,1984,9,0,,0,101,,,41.77788,-72.69398,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166674010661,9165665010661,1320297010538,,1985,9,1,3,97,2,,1984,10,0,,0,101,,,41.97232,-72.69398,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166676010661,9165665010661,1320297010538,,1985,9,1,3,98,2,,1984,9,0,,0,101,,,41.69454,-72.6662,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166678010661,9165665010661,1320297010538,,1985,9,1,3,99,2,,1984,9,0,,0,101,,,41.77788,-72.69398,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166680010661,9165665010661,1320297010538,,1985,9,1,3,100,2,,1984,9,0,,0,101,,,41.80566,-72.72176,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166682010661,9165665010661,1320297010538,,1985,9,1,3,101,2,,1984,9,0,,0,101,,,41.91676,-72.72176,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166684010661,9165665010661,1320297010538,,1985,9,1,3,102,1,,1984,10,0,,0,101,,,41.88899,-72.55509,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166706010661,9165665010661,1320297010538,,1985,9,1,3,103,1,,1984,9,0,,0,101,,,41.91676,-72.55509,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166759010661,9165665010661,1320297010538,,1985,9,1,3,104,2,,1984,9,0,,0,101,,,42.02787,-72.55509,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166761010661,9165665010661,1320297010538,,1985,9,1,3,105,1,,1984,9,0,,0,101,,,41.72232,-72.55509,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166787010661,9165665010661,1320297010538,,1985,9,1,3,106,1,,1984,9,0,,0,101,,,42.02787,-72.61064,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166818010661,9165665010661,1320297010538,,1985,9,1,3,107,2,,1984,9,0,,0,101,,,41.77788,-72.58287,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166820010661,9165665010661,1320297010538,,1985,9,1,3,108,1,,1984,9,0,,0,101,,,41.83343,-72.58287,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166828010661,9165665010661,1320297010538,,1985,9,1,3,109,1,,1984,9,0,,0,101,,,41.97232,-72.74954,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166870010661,9165665010661,1320297010538,,1985,9,1,3,110,2,,1984,9,0,,0,101,,,41.91676,-72.63842,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
9166872010661,9165665010661,1320297010538,,1985,9,1,3,111,2,,1984,9,0,,0,101,,,41.94454,-72.63842,,,,,,0.0,,,2003-09-26 00:00:00,2024-11-05 14:01:15,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
