lat,lon,category,label
34.2093,-110.5116,fire,Fire damage (general)
37.8061,-119.9294,fire,Crown fire
29.8845,-90.7102,weather,Flooding
36.6808,-82.3656,insects,Insect damage to trees
31.0255,-89.5978,weather,Wind/hurricane/tornado
38.8333,-81.5237,weather,Ice
31.9379,-85.4085,fire,Ground fire
45.4631,-113.8438,insects,Insect damage
46.6531,-121.2822,disease,Disease damage to trees
30.8902,-95.5098,weather,Drought
36.8209,-84.8882,weather,Flooding
38.0139,-94.5962,weather,Flooding
44.5341,-86.1771,disease,Disease damage to trees
42.5771,-90.8027,disease,Disease damage to trees
43.4476,-74.5992,disease,Disease damage to trees
36.5595,-118.6526,weather,Drought
48.9067,-118.8241,insects,Insect damage to trees
41.9596,-73.8005,weather,Drought
37.6712,-84.0572,insects,Insect damage
34.7670,-93.2591,fire,Ground fire
39.8971,-106.4408,disease,Disease damage
39.4590,-99.3412,animal,Domestic animal/livestock
47.7318,-120.7768,fire,Ground fire
43.8220,-69.8827,insects,Insect damage
41.1694,-85.5392,disease,Disease damage
41.7941,-71.7157,insects,Insect damage
40.7795,-91.9891,animal,Domestic animal/livestock
39.3849,-83.1006,insects,Insect damage
32.6386,-83.7690,other,Human-induced
32.0975,-81.3682,disease,Disease damage to trees
37.5682,-109.0765,disease,Disease damage to trees
32.1244,-86.7233,other,Human-induced
35.7372,-105.6094,fire,Fire damage (general)
30.3019,-99.0637,disease,Disease damage to trees
39.5661,-75.3247,animal,Domestic animal/livestock
40.1260,-82.0668,vegetation,Vegetation (competition/vines)
43.3118,-118.4211,animal,Domestic animal/livestock
43.6773,-91.7777,insects,Insect damage to trees
31.1958,-95.1461,fire,Ground fire
40.7617,-124.1414,weather,Flooding
43.3686,-90.7523,disease,Disease damage to trees
35.8131,-79.8243,insects,Insect damage
35.0604,-84.5413,fire,Ground fire
38.3681,-80.1709,vegetation,Vegetation (competition/vines)
43.9397,-110.3105,disease,Disease damage
46.5415,-85.7968,disease,Disease damage to trees
44.3653,-74.4050,weather,Flooding
39.0319,-104.7149,fire,Ground fire
37.9412,-98.7730,weather,Ice
48.6751,-120.1040,insects,Insect damage to trees
44.4147,-120.4563,insects,Insect damage
43.3617,-121.8236,disease,Disease damage to trees
43.9661,-72.9829,animal,Beaver
40.5909,-82.3240,vegetation,Vegetation (competition/vines)
44.7034,-110.3532,vegetation,Vegetation (competition/vines)
43.4469,-86.2920,insects,Insect damage to trees
39.1238,-78.5255,disease,Disease damage
37.6098,-82.8764,other,Human-induced
38.6571,-79.6620,disease,Disease damage to trees
33.9278,-86.5085,weather,Flooding
35.6913,-96.7325,weather,Flooding
46.7161,-92.2246,insects,Insect damage to trees
46.9235,-121.4341,geologic,Avalanche
43.1719,-83.0545,insects,Insect damage to trees
30.8385,-93.4247,weather,Wind/hurricane/tornado
38.0047,-91.3491,disease,Disease damage
37.0089,-91.7559,insects,Insect damage to trees
39.6669,-74.3743,fire,Ground fire
36.2818,-94.8551,weather,Ice
33.1785,-86.1304,fire,Ground fire
40.7177,-121.3895,fire,Ground fire
42.6450,-121.7563,insects,Insect damage to trees
45.4113,-89.4445,other,Human-induced
45.6410,-115.5888,insects,Insect damage to trees
37.7353,-92.7198,animal,Domestic animal/livestock
36.5768,-109.2795,insects,Insect damage
31.5904,-82.3213,disease,Disease damage
47.4230,-91.4419,weather,Wind/hurricane/tornado
32.3417,-85.5079,fire,Ground fire
45.3132,-84.5157,weather,Weather damage
38.2791,-108.1326,disease,Disease damage to trees
41.5673,-73.1938,disease,Disease damage
35.1147,-95.8803,fire,Ground fire
42.0311,-124.0610,disease,Disease damage to trees
43.6813,-72.5641,animal,Beaver
41.0941,-120.7076,other,Unknown/other
40.4228,-82.0969,animal,Domestic animal/livestock
46.0238,-89.4335,insects,Insect damage to trees
32.8365,-87.9470,fire,Ground fire
42.8930,-109.5825,fire,Fire damage (general)
45.1043,-123.6541,weather,Wind/hurricane/tornado
43.0224,-122.3209,disease,Disease damage
42.3161,-104.5704,disease,Disease damage to trees
44.2043,-110.4438,weather,Wind/hurricane/tornado
38.6466,-106.1352,insects,Insect damage to trees
32.3200,-93.8613,other,Human-induced
34.3675,-95.8670,fire,Ground fire
42.6373,-73.5209,insects,Insect damage
39.1335,-82.6012,insects,Insect damage
35.4141,-109.4089,insects,Insect damage
45.5365,-68.8302,disease,Disease damage
32.2177,-86.0200,fire,Ground fire
47.9969,-120.4995,disease,Disease damage
43.6598,-122.0092,fire,Fire damage (general)
31.0699,-82.3669,disease,Disease damage to trees
36.8994,-91.9533,fire,Ground fire
41.8697,-92.2158,animal,Domestic animal/livestock
41.1070,-76.0544,insects,Insect damage to trees
48.6343,-118.9469,disease,Disease damage
31.8515,-102.1405,weather,Drought
43.5130,-122.6263,fire,Ground fire
47.6272,-123.9058,disease,Disease damage
45.7327,-112.4183,insects,Insect damage to trees
30.2127,-85.0095,fire,Ground fire
40.9552,-74.6589,animal,Deer/ungulate
41.6660,-83.7698,weather,Flooding
41.0625,-76.1275,disease,Disease damage
40.0663,-105.5289,disease,Disease damage to trees
37.3099,-87.7116,weather,Ice
47.8010,-123.0410,disease,Disease damage to trees
39.8388,-80.6563,animal,Deer/ungulate
40.7384,-109.4517,animal,Domestic animal/livestock
29.0577,-81.8097,fire,Ground fire
38.9725,-79.9972,weather,Ice
39.0151,-82.2061,vegetation,Vegetation (competition/vines)
31.7286,-111.5834,fire,Fire damage (general)
32.5941,-82.8467,weather,Wind/hurricane/tornado
45.7315,-90.5190,insects,Insect damage
35.5391,-96.0248,animal,Domestic animal/livestock
43.7564,-103.8779,animal,Deer/ungulate
35.0636,-83.0594,fire,Ground fire
33.1110,-116.7850,fire,Ground fire
42.2571,-120.6405,insects,Insect damage
38.3419,-84.9152,animal,Domestic animal/livestock
37.2643,-112.5243,disease,Disease damage to trees
37.8152,-81.7030,insects,Insect damage
47.2205,-91.6643,insects,Insect damage to trees
32.0222,-82.6065,weather,Wind/hurricane/tornado
39.1710,-80.7871,animal,Animal damage
43.5960,-121.0688,disease,Disease damage
31.7558,-82.6142,disease,Disease damage to trees
33.4107,-81.0428,disease,Disease damage to trees
36.1388,-121.5260,fire,Crown fire
45.1096,-93.9756,insects,Insect damage to understory
37.0508,-83.3783,fire,Ground fire
30.2227,-82.3760,fire,Ground fire
48.1845,-117.1276,insects,Insect damage to understory
32.4792,-85.7776,fire,Ground fire
37.7264,-81.9425,insects,Insect damage
30.8515,-88.9972,fire,Ground fire
44.2022,-92.5141,insects,Insect damage to trees
39.0481,-82.4742,insects,Insect damage
27.2127,-81.9800,vegetation,Vegetation (competition/vines)
32.9094,-88.1721,insects,Insect damage
44.9395,-118.3099,insects,Insect damage to trees
34.6220,-86.7352,animal,Beaver
37.6927,-90.4268,animal,Domestic animal/livestock
35.1302,-84.4604,fire,Ground fire
37.7803,-79.8613,insects,Insect damage
39.9035,-107.5677,disease,Disease damage
39.1909,-80.9953,insects,Insect damage
44.1260,-70.7623,weather,Ice
38.7113,-92.1008,insects,Insect damage to trees
45.1644,-114.0718,insects,Insect damage
44.4272,-74.1550,weather,Flooding
46.0976,-95.0487,weather,Weather damage
44.3913,-120.3146,disease,Disease damage to trees
47.6606,-112.9346,insects,Insect damage to trees
37.7724,-119.9302,fire,Crown fire
44.5783,-111.0108,fire,Fire damage (general)
36.7271,-84.5524,insects,Insect damage
26.6047,-81.1043,other,Human-induced
47.8026,-95.6039,weather,Flooding
39.2305,-108.2684,fire,Fire damage (general)
32.6990,-91.1647,other,Human-induced
34.2876,-87.0311,animal,Domestic animal/livestock
39.0693,-85.2205,insects,Insect damage
39.8688,-81.6922,insects,Insect damage to trees
31.5955,-88.4061,fire,Ground fire
42.8529,-122.9391,fire,Ground fire
44.2183,-121.7372,fire,Ground fire
47.4057,-92.1323,insects,Insect damage
40.2644,-94.4860,animal,Domestic animal/livestock
37.5963,-86.2522,weather,Ice
35.0667,-95.9713,weather,Flooding
45.2304,-123.8361,vegetation,Vegetation (competition/vines)
36.6098,-96.2085,animal,Domestic animal/livestock
34.2362,-110.5489,fire,Fire damage (general)
44.5670,-91.9815,disease,Disease damage to trees
30.1069,-81.8592,other,Human-induced
41.6319,-74.5806,insects,Insect damage
34.6047,-81.6551,weather,Flooding
42.5357,-73.9410,insects,Insect damage to trees
44.0328,-110.3743,weather,Weather damage
42.4910,-83.9343,other,Human-induced
32.4425,-88.6403,weather,Wind/hurricane/tornado
44.7296,-92.0117,insects,Insect damage to trees
35.4557,-78.5749,animal,Beaver
30.9287,-83.5620,other,Human-induced
44.9820,-84.8258,animal,Domestic animal/livestock
28.3553,-82.1129,fire,Ground fire
37.0890,-119.1554,weather,Drought
42.4708,-77.3430,insects,Insect damage
36.2870,-81.0265,animal,Domestic animal/livestock
43.0414,-123.5731,weather,Weather damage
43.8471,-91.0167,disease,Disease damage to trees
42.5057,-120.7343,insects,Insect damage to trees
38.8436,-86.2403,disease,Disease damage
31.7052,-85.7317,fire,Ground fire
29.8369,-91.5619,weather,Wind/hurricane/tornado
38.6525,-82.6230,insects,Insect damage
43.0855,-121.6258,disease,Disease damage
48.4284,-121.4821,animal,Animal damage
48.4117,-120.2930,fire,Ground fire
29.2551,-82.6287,fire,Fire damage (general)
37.7020,-82.1685,insects,Insect damage
34.3847,-117.6374,fire,Ground fire
40.8572,-123.2020,fire,Ground fire
30.7582,-84.2261,fire,Ground fire
43.6429,-91.3327,disease,Disease damage to trees
48.4995,-119.8842,fire,Crown fire
35.1039,-84.1770,other,Human-induced
39.6558,-112.0511,fire,Fire damage (general)
32.8945,-101.0676,other,Human-induced
44.5574,-74.0733,animal,Beaver
37.8350,-90.6001,animal,Domestic animal/livestock
37.8991,-84.2868,vegetation,Vegetation (competition/vines)
34.3281,-87.2399,fire,Ground fire
30.5856,-95.7512,weather,Drought
33.7366,-93.6669,disease,Disease damage
32.1331,-81.6648,disease,Disease damage to trees
33.5110,-85.2738,animal,Domestic animal/livestock
36.4380,-92.2673,fire,Fire damage (general)
32.5416,-81.1613,weather,Flooding
41.0953,-106.3664,disease,Disease damage
29.0988,-81.6916,other,Human-induced
40.2457,-81.2871,animal,Domestic animal/livestock
38.6628,-82.5443,insects,Insect damage
38.7373,-98.1475,animal,Domestic animal/livestock
44.9033,-93.8680,disease,Disease damage
43.5607,-122.3219,disease,Disease damage to understory
34.6579,-83.3502,fire,Ground fire
37.6579,-108.6724,weather,Drought
47.0526,-113.9018,disease,Disease damage to trees
47.9925,-116.3969,fire,Fire damage (general)
47.5159,-124.1104,animal,Bear
48.2227,-102.7869,animal,Domestic animal/livestock
44.1453,-72.9640,disease,Disease damage to trees
42.8245,-90.5486,animal,Deer/ungulate
37.5857,-105.2213,insects,Insect damage
37.7603,-118.6387,weather,Weather damage
47.9125,-124.0833,disease,Disease damage to trees
34.9292,-83.1685,disease,Disease damage to trees
43.9178,-119.1820,insects,Insect damage to trees
30.7466,-96.1137,weather,Drought
39.1480,-85.6538,vegetation,Vegetation (competition/vines)
32.0186,-85.1288,fire,Ground fire
30.1810,-93.6141,weather,Wind/hurricane/tornado
31.1691,-92.8317,weather,Wind/hurricane/tornado
47.4167,-108.0821,fire,Fire damage (general)
44.1124,-84.7506,other,Human-induced
37.3608,-119.8120,animal,Domestic animal/livestock
37.0611,-118.9369,weather,Wind/hurricane/tornado
44.7875,-109.9225,vegetation,Vegetation (competition/vines)
31.5740,-81.3924,insects,Insect damage to trees
41.6540,-77.8215,disease,Disease damage
36.7603,-80.1335,other,Human-induced
38.8710,-92.7498,animal,Domestic animal/livestock
43.4632,-122.3247,weather,Wind/hurricane/tornado
30.4791,-89.2354,weather,Wind/hurricane/tornado
44.4547,-71.3401,vegetation,Vegetation (competition/vines)
36.3347,-94.9234,fire,Ground fire
42.6433,-120.6944,animal,Domestic animal/livestock
45.7929,-114.2320,disease,Disease damage to trees
30.6537,-86.3765,fire,Ground fire
39.1322,-80.3036,insects,Insect damage to trees
43.6944,-73.8580,disease,Disease damage to trees
30.7945,-84.9038,fire,Ground fire
37.5108,-80.3386,insects,Insect damage
48.6114,-118.9506,insects,Insect damage to trees
42.3997,-121.5328,disease,Disease damage
37.1780,-105.2248,insects,Insect damage to trees
45.2996,-84.2700,animal,Porcupine
41.4391,-121.8272,disease,Disease damage to trees
37.8564,-119.8729,disease,Disease damage to trees
42.6860,-84.7268,insects,Insect damage
41.2264,-94.8906,animal,Domestic animal/livestock
43.5121,-85.6547,insects,Insect damage to trees
45.6041,-118.1868,insects,Insect damage to trees
42.4283,-123.5308,insects,Insect damage to trees
35.8394,-91.2284,weather,Ice
38.8855,-96.2638,animal,Domestic animal/livestock
47.1369,-110.5338,insects,Insect damage to trees
30.1121,-92.1686,vegetation,Vegetation (competition/vines)
47.6271,-93.8806,other,Human-induced
47.0004,-93.6943,weather,Wind/hurricane/tornado
34.6757,-95.6542,fire,Ground fire
39.8395,-93.3375,animal,Domestic animal/livestock
45.6155,-84.8571,insects,Insect damage
39.3226,-82.2087,insects,Insect damage
48.8887,-119.8585,vegetation,Vegetation (competition/vines)
35.3491,-83.9340,fire,Fire damage (general)
31.6687,-93.0774,weather,Wind/hurricane/tornado
41.5669,-75.2872,insects,Insect damage to trees
44.1149,-103.4370,animal,Porcupine
31.8747,-83.7273,fire,Ground fire
38.3746,-85.4126,insects,Insect damage
38.9942,-95.1544,animal,Domestic animal/livestock
42.5497,-123.8297,fire,Ground fire
38.4023,-78.4469,insects,Insect damage
46.5938,-85.5923,disease,Disease damage
41.3976,-123.2058,fire,Ground fire
47.8200,-122.7186,disease,Disease damage
37.0215,-104.7860,other,Unknown/other
38.2938,-79.0441,animal,Domestic animal/livestock
31.0238,-94.1776,fire,Ground fire
47.4192,-91.1959,weather,Ice
42.0081,-83.9301,insects,Insect damage to trees
35.5858,-94.5999,animal,Domestic animal/livestock
29.8391,-91.3073,weather,Flooding
44.7284,-91.3828,disease,Disease damage to trees
40.1371,-122.9116,fire,Ground fire
35.0799,-83.3312,insects,Insect damage
43.9949,-69.9528,insects,Insect damage
31.7193,-84.6586,weather,Wind/hurricane/tornado
33.8221,-79.2748,weather,Wind/hurricane/tornado
39.4422,-83.0704,vegetation,Vegetation (competition/vines)
42.4473,-121.4855,animal,Domestic animal/livestock
34.3832,-81.5150,fire,Ground fire
48.1262,-120.1641,fire,Ground fire
40.6739,-92.8041,insects,Insect damage to trees
36.7682,-80.5046,insects,Insect damage to trees
39.3116,-79.9594,animal,Domestic animal/livestock
35.7040,-83.5094,fire,Fire damage (general)
38.3008,-106.5980,disease,Disease damage to trees
44.7216,-121.4172,fire,Ground fire
38.8807,-86.2359,animal,Domestic animal/livestock
39.1134,-79.1550,animal,Domestic animal/livestock
30.4447,-90.7273,fire,Ground fire
40.0201,-117.8795,disease,Disease damage to trees
39.6272,-79.6434,vegetation,Vegetation (competition/vines)
36.2383,-83.8019,insects,Insect damage to trees
45.2680,-84.6528,insects,Insect damage
45.1213,-83.9450,insects,Insect damage
43.5367,-120.2638,animal,Domestic animal/livestock
37.3852,-80.1946,fire,Ground fire
47.1366,-120.8746,insects,Insect damage to trees
42.2854,-77.1302,insects,Insect damage to trees
36.8082,-86.3476,other,Human-induced
37.2633,-96.3190,other,Human-induced
46.4297,-85.0670,disease,Disease damage
37.2925,-96.0098,fire,Ground fire
33.4595,-83.4522,fire,Ground fire
45.7798,-116.7289,fire,Ground fire
43.8775,-109.6838,vegetation,Vegetation (competition/vines)
34.5510,-84.6441,weather,Flooding
30.9358,-82.4724,fire,Ground fire
43.4883,-76.2612,animal,Domestic animal/livestock
32.7019,-82.2818,weather,Wind/hurricane/tornado
29.5574,-82.3153,animal,Domestic animal/livestock
32.8875,-87.1122,fire,Ground fire
36.8172,-86.0377,vegetation,Vegetation (competition/vines)
46.9311,-123.5836,disease,Disease damage
36.8138,-85.5024,animal,Domestic animal/livestock
41.8238,-100.3369,fire,Ground fire
41.8608,-84.8647,insects,Insect damage
31.9069,-84.1123,fire,Ground fire
38.2827,-79.8904,animal,Domestic animal/livestock
27.5209,-82.1111,animal,Deer/ungulate
34.9346,-95.9788,fire,Ground fire
40.9463,-106.7705,insects,Insect damage
43.0092,-121.3542,disease,Disease damage to trees
34.3000,-87.9895,insects,Insect damage
31.5938,-88.2059,fire,Ground fire
40.3085,-91.9622,animal,Domestic animal/livestock
45.9329,-114.3548,insects,Insect damage
43.9416,-121.6659,disease,Disease damage
45.2713,-116.7866,disease,Disease damage to trees
32.1492,-91.9123,other,Human-induced
44.6474,-115.3005,fire,Crown fire
38.0767,-79.9390,weather,Weather damage
39.9650,-81.8849,vegetation,Vegetation (competition/vines)
41.3889,-84.3575,insects,Insect damage
36.5969,-105.2221,insects,Insect damage to trees
39.2682,-96.5489,animal,Domestic animal/livestock
39.3939,-111.3535,insects,Insect damage
30.2679,-91.1596,weather,Wind/hurricane/tornado
43.5132,-100.3074,animal,Domestic animal/livestock
32.8631,-95.1179,fire,Ground fire
47.9806,-92.7148,other,Human-induced
44.0982,-91.7471,insects,Insect damage to trees
39.0035,-78.8267,animal,Domestic animal/livestock
47.0219,-69.0782,weather,Wind/hurricane/tornado
45.3310,-110.0386,geologic,Earth movement/avalanche
40.6954,-111.0590,insects,Insect damage to trees
43.3613,-75.7317,insects,Insect damage
40.2470,-105.4693,disease,Disease damage to trees
34.2325,-108.5073,disease,Disease damage
40.4105,-82.3519,animal,Deer/ungulate
33.0904,-84.4830,vegetation,Vegetation (competition/vines)
39.3368,-94.9710,insects,Insect damage to trees
43.5337,-75.2346,disease,Disease damage to trees
31.4035,-82.4439,disease,Disease damage
47.6591,-120.9997,disease,Disease damage to trees
44.3604,-85.8237,insects,Insect damage to trees
39.9577,-80.8420,animal,Deer/ungulate
42.9837,-88.1716,insects,Insect damage to trees
34.3594,-117.9713,fire,Ground fire
38.5444,-77.5843,animal,Domestic animal/livestock
43.4202,-89.6827,insects,Insect damage to trees
35.0652,-92.2730,fire,Ground fire
27.5410,-82.1493,fire,Fire damage (general)
44.2192,-103.9846,animal,Domestic animal/livestock
27.2248,-80.6708,animal,Deer/ungulate
45.9909,-92.6525,animal,Beaver
42.0830,-84.7569,animal,Domestic animal/livestock
34.4865,-92.8648,weather,Ice
41.8176,-88.0374,vegetation,Vegetation (competition/vines)
45.8670,-117.0067,disease,Disease damage to trees
41.1575,-76.2475,insects,Insect damage
46.0473,-84.8316,disease,Disease damage to trees
45.5329,-110.3271,fire,Fire damage (general)
31.5494,-88.1038,fire,Fire damage (general)
48.5400,-120.7745,disease,Disease damage
43.9283,-118.7744,insects,Insect damage
45.2682,-93.3134,insects,Insect damage
30.3998,-101.0855,weather,Drought
39.1166,-95.5873,animal,Domestic animal/livestock
45.9691,-94.6376,animal,Domestic animal/livestock
38.7548,-94.2057,weather,Flooding
30.6851,-91.3331,weather,Flooding
33.9414,-82.0717,fire,Ground fire
47.4496,-91.5773,weather,Wind/hurricane/tornado
36.1638,-82.2312,insects,Insect damage to trees
32.9588,-107.9431,disease,Disease damage
34.8828,-83.5999,insects,Insect damage to trees
38.5319,-78.4127,insects,Insect damage
40.0245,-74.4426,fire,Ground fire
33.3087,-110.7895,fire,Crown fire
42.6595,-120.8602,vegetation,Vegetation (competition/vines)
32.0952,-84.6028,fire,Ground fire
43.1665,-122.3893,weather,Flooding
26.4238,-81.3734,weather,Wind/hurricane/tornado
44.0770,-90.9526,fire,Crown fire
45.0399,-84.9863,insects,Insect damage to trees
48.9931,-118.0209,fire,Ground fire
39.0693,-85.2205,insects,Insect damage
34.8061,-93.6247,fire,Ground fire
34.1879,-85.4478,animal,Animal damage
33.1906,-84.5021,fire,Ground fire
31.6846,-85.2104,weather,Wind/hurricane/tornado
39.8327,-106.1120,insects,Insect damage to trees
42.6322,-75.1072,disease,Disease damage
36.8392,-84.0028,insects,Insect damage
38.0614,-91.8719,animal,Domestic animal/livestock
36.2776,-106.0572,vegetation,Vegetation (competition/vines)
31.2011,-86.9323,weather,Wind/hurricane/tornado
43.2023,-102.4987,animal,Domestic animal/livestock
45.4089,-90.3604,disease,Disease damage to trees
27.4503,-82.1138,animal,Deer/ungulate
37.4193,-98.9270,animal,Domestic animal/livestock
37.3749,-87.6256,weather,Ice
43.9437,-74.9287,weather,Flooding
37.5262,-82.2790,animal,Domestic animal/livestock
43.7700,-72.9917,disease,Disease damage to trees
45.9497,-120.8984,disease,Disease damage to trees
48.6746,-120.0304,fire,Crown fire
46.4109,-89.8021,insects,Insect damage to trees
42.7948,-103.6583,animal,Domestic animal/livestock
32.7567,-92.8389,fire,Ground fire
41.4913,-74.8056,insects,Insect damage
43.3131,-102.0732,animal,Domestic animal/livestock
39.0932,-120.2958,insects,Insect damage to understory
32.6019,-82.2427,insects,Insect damage to trees
43.8444,-103.8863,fire,Crown fire
27.4954,-98.5416,weather,Drought
46.3619,-111.9760,insects,Insect damage to trees
41.6466,-123.5366,other,Human-induced
48.6696,-118.4952,insects,Insect damage
44.9712,-71.9653,weather,Flooding
42.2012,-122.4562,disease,Disease damage to trees
44.5451,-107.2074,disease,Disease damage to trees
31.4244,-84.8933,weather,Wind/hurricane/tornado
30.7289,-88.2845,fire,Ground fire
28.6750,-80.7257,animal,Animal damage
44.7992,-69.4107,insects,Insect damage
28.0178,-80.8894,fire,Ground fire
38.3728,-91.4894,animal,Domestic animal/livestock
40.6946,-82.2697,vegetation,Vegetation (competition/vines)
38.8287,-81.2572,insects,Insect damage
34.7367,-81.4813,disease,Disease damage
41.4355,-122.1398,weather,Ice
36.0862,-81.5419,insects,Insect damage
36.2046,-81.4803,other,Human-induced
44.4277,-118.3241,fire,Crown fire
44.3820,-75.1775,weather,Flooding
43.7845,-75.8540,animal,Beaver
34.4877,-85.6507,other,Human-induced
43.1317,-91.0115,disease,Disease damage to trees
37.4924,-112.5280,disease,Disease damage
30.1248,-101.2746,fire,Fire damage (general)
46.3100,-93.8351,weather,Wind/hurricane/tornado
44.6074,-74.7880,weather,Ice
30.0384,-85.2325,fire,Ground fire
46.4061,-93.9424,other,Unknown/other
48.3144,-95.8540,fire,Ground fire
45.6031,-122.1195,insects,Insect damage to trees
33.1865,-79.7220,fire,Ground fire
43.8706,-113.3641,disease,Disease damage to trees
48.0944,-90.6371,fire,Ground fire
31.2493,-89.6441,weather,Wind/hurricane/tornado
32.0677,-88.8933,animal,Domestic animal/livestock
35.9761,-90.5701,weather,Ice
36.1941,-91.0864,weather,Ice
33.1464,-84.2837,disease,Disease damage to trees
44.8601,-121.7021,disease,Disease damage
45.1291,-121.4688,animal,Domestic animal/livestock
34.6723,-95.8193,fire,Ground fire
43.8309,-114.9491,disease,Disease damage
27.0880,-82.0720,fire,Ground fire
34.5387,-85.7040,animal,Domestic animal/livestock
37.4648,-81.2142,insects,Insect damage
44.9910,-119.7424,disease,Disease damage
31.7526,-92.1588,fire,Fire damage (general)
42.8316,-76.1099,weather,Wind/hurricane/tornado
39.1778,-75.7404,weather,Flooding
32.6953,-82.0540,fire,Ground fire
43.1395,-121.4857,insects,Insect damage
44.5229,-118.3117,insects,Insect damage
39.2653,-121.3746,disease,Disease damage to trees
44.9905,-113.9676,disease,Disease damage to trees
38.1872,-82.4727,animal,Domestic animal/livestock
35.5334,-80.0383,disease,Disease damage to understory
38.5628,-94.7529,animal,Domestic animal/livestock
30.5677,-84.1079,other,Human-induced
37.4632,-82.3932,vegetation,Vegetation (competition/vines)
45.2373,-112.2101,insects,Insect damage to trees
31.2886,-100.5341,other,Human-induced
43.7149,-103.2861,animal,Domestic animal/livestock
30.3336,-89.5850,weather,Wind/hurricane/tornado
48.7561,-118.3012,insects,Insect damage to trees
36.5689,-87.5570,animal,Deer/ungulate
48.0840,-88.7399,animal,Deer/ungulate
48.6606,-120.8367,insects,Insect damage
36.5472,-91.2388,animal,Domestic animal/livestock
42.9497,-122.5970,weather,Drought
46.8112,-93.4893,other,Human-induced
34.9734,-86.5362,animal,Domestic animal/livestock
31.0316,-87.0352,weather,Weather damage
43.2874,-122.0870,disease,Disease damage to trees
41.3722,-96.4283,weather,Flooding
26.3285,-81.5338,other,Human-induced
43.3564,-110.1311,insects,Insect damage to trees
44.1931,-118.6165,insects,Insect damage
45.9857,-120.5118,fire,Crown fire
30.3031,-84.8613,fire,Ground fire
44.2886,-120.1856,insects,Insect damage to trees
37.6939,-80.2143,insects,Insect damage
30.9880,-93.6583,weather,Ice
37.0703,-107.3690,disease,Disease damage
48.6634,-116.5932,animal,Bear
37.1409,-85.2811,vegetation,Vegetation (competition/vines)
44.8847,-118.0796,disease,Disease damage
45.7460,-123.1784,animal,Domestic animal/livestock
36.7912,-83.3623,other,Human-induced
37.5770,-112.8726,insects,Insect damage
31.3544,-82.0181,disease,Disease damage to trees
41.5211,-121.6051,disease,Disease damage to trees
41.7725,-85.2084,vegetation,Vegetation (competition/vines)
47.8435,-112.9433,fire,Fire damage (general)
31.7927,-93.2327,weather,Flooding
41.9630,-120.6242,disease,Disease damage to trees
37.2109,-121.1342,animal,Domestic animal/livestock
48.2504,-92.4975,animal,Deer/ungulate
40.1216,-91.4918,weather,Flooding
44.6340,-117.9676,disease,Disease damage to trees
46.8950,-121.0231,disease,Disease damage to trees
35.5451,-92.5445,weather,Wind/hurricane/tornado
37.3196,-79.0336,weather,Wind/hurricane/tornado
36.1983,-95.1894,weather,Ice
41.6730,-79.0628,disease,Disease damage
46.6735,-115.0377,insects,Insect damage to trees
47.9115,-93.8478,weather,Wind/hurricane/tornado
38.5876,-81.8805,insects,Insect damage
41.0072,-76.2732,insects,Insect damage to trees
37.2653,-92.7189,animal,Domestic animal/livestock
30.8758,-85.2152,disease,Disease damage to trees
32.0824,-85.6094,fire,Ground fire
30.4446,-90.1033,weather,Wind/hurricane/tornado
38.7755,-81.2381,insects,Insect damage
33.0272,-114.6157,weather,Wind/hurricane/tornado
36.9594,-94.1357,animal,Domestic animal/livestock
47.3283,-120.6063,disease,Disease damage to trees
39.2682,-96.5489,fire,Ground fire
29.3493,-81.2775,animal,Animal damage
38.2265,-91.9884,insects,Insect damage to trees
32.1760,-81.7913,fire,Ground fire
44.3792,-110.8037,fire,Fire damage (general)
37.3313,-119.1075,insects,Insect damage
30.4736,-89.0935,weather,Weather damage
41.3928,-123.4596,fire,Ground fire
47.0024,-121.5933,geologic,Avalanche
33.1382,-81.5792,disease,Disease damage
31.4938,-84.4854,weather,Wind/hurricane/tornado
38.3524,-84.9806,insects,Insect damage
35.3925,-87.3009,weather,Wind/hurricane/tornado
38.1403,-82.3009,insects,Insect damage
37.4896,-81.7455,insects,Insect damage to trees
34.6544,-85.2190,weather,Drought
37.9836,-84.8780,vegetation,Vegetation (competition/vines)
34.5166,-79.9115,other,Human-induced
40.2698,-79.6370,disease,Disease damage
43.4109,-122.7231,disease,Disease damage
35.8599,-121.0063,animal,Domestic animal/livestock
38.3374,-84.6047,vegetation,Vegetation (competition/vines)
41.7578,-92.1226,weather,Flooding
39.2434,-87.1997,weather,Flooding
44.8315,-121.7913,insects,Insect damage
47.0940,-94.6838,animal,Beaver
45.6450,-85.5177,animal,Beaver
38.9879,-79.6034,disease,Disease damage to trees
31.2488,-86.6244,fire,Ground fire
35.3289,-95.7704,weather,Ice
43.1067,-102.3730,animal,Domestic animal/livestock
39.5151,-84.4697,insects,Insect damage to trees
45.5228,-68.2308,insects,Insect damage
44.1188,-122.8224,weather,Drought
48.0994,-90.7775,weather,Weather damage
38.5606,-78.5536,animal,Domestic animal/livestock
41.7259,-99.3890,weather,Ice
38.6967,-122.1944,fire,Ground fire
37.2256,-80.9455,other,Human-induced
40.8076,-120.0566,fire,Crown fire
48.7318,-118.8656,disease,Disease damage to trees
39.0324,-79.0398,animal,Domestic animal/livestock
46.5194,-92.3990,weather,Flooding
43.4315,-74.3155,disease,Disease damage
