CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,MANUAL,KINDCD_NC,QA_STATUS,CREATED_DATE,MODIFIED_DATE,MICROPLOT_LOC,DECLINATION,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL,FUTFORCD_RMRS,MANUAL_NCRS,MANUAL_NERS,MANUAL_RMRS,PAC_ISLAND_PNWRS,PLOT_SEASON_NERS,PREV_MICROPLOT_LOC_RMRS,PREV_PLOT_STATUS_CD_RMRS,REUSECD1,REUSECD2,REUSECD3,GRND_LYR_SAMPLING_STATUS_CD,GRND_LYR_SAMPLING_METHOD_CD
22868654010661,22866867010661,1320361010538,,1983,33,2,3,164,1,,1983,10,0,,0,101,,,44.27784,-71.0273,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22868694010661,22866867010661,1320361010538,,1983,33,2,3,165,1,,1983,11,0,,0,101,,,44.19451,-71.05507,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22868742010661,22866867010661,1320361010538,,1983,33,2,3,166,1,,1983,11,0,,0,101,,,44.19451,-71.05507,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22868790010661,22866867010661,1320361010538,,1983,33,2,3,167,1,,1983,11,0,,0,101,,,44.13896,-71.08285,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22868844010661,22866867010661,1320361010538,,1983,33,2,3,168,1,,1983,11,0,,0,101,,,44.11118,-71.05507,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22868895010661,22866867010661,1320361010538,,1983,33,2,3,169,1,,1983,10,0,,0,101,,,44.00007,-71.02729,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22868933010661,22866867010661,1320361010538,,1983,33,2,3,170,1,,1983,11,0,,0,101,,,44.11118,-71.16618,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22868980010661,22866867010661,1320361010538,,1983,33,2,3,171,1,,1983,7,0,,0,101,,,43.80563,-71.1384,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869028010661,22866867010661,1320361010538,,1983,33,2,3,172,1,,1983,7,0,,0,101,,,43.75008,-71.02729,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869090010661,22866867010661,1320361010538,,1983,33,2,3,173,1,,1983,7,0,,0,101,,,43.66674,-71.08284,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869129010661,22866867010661,1320361010538,,1983,33,2,3,174,1,,1983,7,0,,0,101,,,43.58341,-71.02729,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869175010661,22866867010661,1320361010538,,1983,33,2,3,175,1,,1983,7,0,,0,101,,,43.66674,-71.02729,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869202010661,22866867010661,1320361010538,,1983,33,2,3,176,1,,1983,10,0,,0,101,,,44.19451,-71.13841,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869253010661,22866867010661,1320361010538,,1983,33,2,3,177,1,,1983,11,0,,0,101,,,44.11118,-71.11063,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869298010661,22866867010661,1320361010538,,1983,33,2,3,178,1,,1983,10,0,,0,101,,,44.05563,-71.16618,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869355010661,22866867010661,1320361010538,,1983,33,2,3,179,1,,1983,11,0,,0,101,,,44.02785,-71.1384,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869380010661,22866867010661,1320361010538,,1983,33,2,3,180,1,,1983,10,0,,0,101,,,44.00007,-71.16618,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869417010661,22866867010661,1320361010538,,1983,33,2,3,181,1,,1983,10,0,,0,101,,,43.94452,-71.1384,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869453010661,22866867010661,1320361010538,,1983,33,2,3,182,1,,1983,11,0,,0,101,,,43.88896,-71.16618,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869488010661,22866867010661,1320361010538,,1983,33,2,3,183,1,,1983,7,0,,0,101,,,43.80563,-71.08285,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869540010661,22866867010661,1320361010538,,1983,33,2,3,184,1,,1983,7,0,,0,101,,,43.75008,-71.16618,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869593010661,22866867010661,1320361010538,,1983,33,2,3,185,1,,1983,7,0,,0,101,,,43.7223,-71.1384,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869639010661,22866867010661,1320361010538,,1983,33,2,3,186,1,,1983,7,0,,0,101,,,43.61119,-71.16618,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869700010661,22866867010661,1320361010538,,1983,33,2,3,187,1,,1983,10,0,,0,101,,,44.19451,-71.19396,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869733010661,22866867010661,1320361010538,,1983,33,2,3,188,1,,1983,10,0,,0,101,,,43.88896,-71.19396,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869787010661,22866867010661,1320361010538,,1983,33,2,3,189,1,,1983,10,0,,0,101,,,43.86118,-71.24951,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869836010661,22866867010661,1320361010538,,1983,33,2,3,190,1,,1983,7,0,,0,101,,,43.83341,-71.22174,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869879010661,22866867010661,1320361010538,,1983,33,2,3,191,1,,1983,7,0,,0,101,,,43.83341,-71.19396,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869899010661,22866867010661,1320361010538,,1983,33,2,3,192,2,,1983,7,0,,0,101,,,43.80563,-71.19396,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869901010661,22866867010661,1320361010538,,1983,33,2,3,193,1,,1983,7,0,,0,101,,,43.69452,-71.22174,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22869939010661,22866867010661,1320361010538,,1983,33,2,3,194,1,,1983,6,0,,0,101,,,43.63897,-71.19396,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870000010661,22866867010661,1320361010538,,1983,33,2,3,195,2,,1983,6,0,,0,101,,,43.61119,-71.22173,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870002010661,22866867010661,1320361010538,,1983,33,2,3,196,1,,1983,6,0,,0,101,,,43.61119,-71.19396,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870053010661,22866867010661,1320361010538,,1983,33,2,3,197,2,,1983,6,0,,0,101,,,43.55563,-71.19396,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870055010661,22866867010661,1320361010538,,1983,33,2,3,199,1,,1983,10,0,,0,101,,,44.02785,-71.30507,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870085010661,22866867010661,1320361010538,,1983,33,2,3,200,1,,1983,10,0,,0,101,,,44.00007,-71.30507,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870140010661,22866867010661,1320361010538,,1983,33,2,3,201,1,,1983,10,0,,0,101,,,43.97229,-71.33285,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870215010661,22866867010661,1320361010538,,1983,33,2,3,202,1,,1983,10,0,,0,101,,,43.94452,-71.30507,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870260010661,22866867010661,1320361010538,,1983,33,2,3,203,1,,1983,10,0,,0,101,,,43.86118,-71.30507,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870321010661,22866867010661,1320361010538,,1983,33,2,3,204,1,,1983,10,0,,0,101,,,43.80563,-71.41618,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870370010661,22866867010661,1320361010538,,1983,33,2,3,205,1,,1983,10,0,,0,101,,,43.80563,-71.27729,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870403010661,22866867010661,1320361010538,,1983,33,2,3,206,1,,1983,11,0,,0,101,,,43.80563,-71.27729,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870418010661,22866867010661,1320361010538,,1983,33,2,3,207,1,,1983,10,0,,0,101,,,43.77785,-71.27729,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870464010661,22866867010661,1320361010538,,1983,33,2,3,208,1,,1983,11,0,,0,101,,,43.75008,-71.27729,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870483010661,22866867010661,1320361010538,,1983,33,2,3,209,1,,1983,10,0,,0,101,,,44.00007,-71.36063,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870552010661,22866867010661,1320361010538,,1983,33,2,3,210,2,,1983,10,0,,0,101,,,43.88896,-71.41619,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870554010661,22866867010661,1320361010538,,1983,33,2,3,211,1,,1983,10,0,,0,101,,,43.83341,-71.38841,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870599010661,22866867010661,1320361010538,,1983,33,2,3,212,2,,1983,10,0,,0,101,,,43.80563,-71.36063,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870601010661,22866867010661,1320361010538,,1983,33,2,3,213,1,,1983,10,0,,0,101,,,43.77785,-71.36063,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870658010661,22866867010661,1320361010538,,1983,33,2,3,214,1,,1983,10,0,,0,101,,,43.7223,-71.33285,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870719010661,22866867010661,1320361010538,,1983,33,2,3,215,1,,1983,10,0,,0,101,,,43.88896,-71.44396,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870762010661,22866867010661,1320361010538,,1983,33,2,3,216,1,,1983,10,0,,0,101,,,43.83341,-71.41618,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870790010661,22866867010661,1320361010538,,1983,33,2,3,217,1,,1983,10,0,,0,101,,,43.83341,-71.30507,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22870841010661,22866867010661,1320361010538,,1983,33,2,3,218,1,,1983,10,0,,0,101,,,43.8334,-71.5273,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:35:48,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22873380010661,22866867010661,1320362010538,,1983,33,2,7,312,1,,1983,10,0,,0,101,,,44.30562,-71.0273,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22873438010661,22866867010661,1320362010538,,1983,33,2,7,313,1,,1983,7,0,,0,101,,,45.13894,-71.08285,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22873483010661,22866867010661,1320362010538,,1983,33,2,7,314,1,,1983,7,0,,0,101,,,45.11116,-71.08285,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22873564010661,22866867010661,1320362010538,,1983,33,2,7,315,1,,1983,8,0,,0,101,,,45.00005,-71.11063,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22873632010661,22866867010661,1320362010538,,1983,33,2,7,316,1,,1983,9,0,,0,101,,,44.91672,-71.08285,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22873637010661,22866867010661,1320362010538,,1983,33,2,7,317,1,,1983,7,0,,0,101,,,44.83338,-71.05508,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22873695010661,22866867010661,1320362010538,,1983,33,2,7,318,1,,1983,7,0,,0,101,,,44.83338,-71.11063,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22873790010661,22866867010661,1320362010538,,1983,33,2,7,319,1,,1983,7,0,,0,101,,,44.83338,-71.05508,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22873857010661,22866867010661,1320362010538,,1983,33,2,7,320,1,,1983,7,0,,0,101,,,44.72227,-71.11063,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22873927010661,22866867010661,1320362010538,,1983,33,2,7,321,1,,1983,6,0,,0,101,,,44.63894,-71.08285,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22873982010661,22866867010661,1320362010538,,1983,33,2,7,322,1,,1983,6,0,,0,101,,,44.52784,-71.08285,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874037010661,22866867010661,1320362010538,,1983,33,2,7,323,1,,1983,10,0,,0,101,,,44.38895,-71.08285,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874078010661,22866867010661,1320362010538,,1983,33,2,7,324,1,,1983,10,0,,0,101,,,44.3334,-71.08285,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874141010661,22866867010661,1320362010538,,1983,33,2,7,325,1,,1983,7,0,,0,101,,,45.22227,-71.16618,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874180010661,22866867010661,1320362010538,,1983,33,2,7,326,1,,1983,7,0,,0,101,,,45.19449,-71.19396,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874223010661,22866867010661,1320362010538,,1983,33,2,7,327,1,,1983,7,0,,0,101,,,45.08338,-71.16619,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874262010661,22866867010661,1320362010538,,1983,33,2,7,328,1,,1983,9,0,,0,101,,,45.00005,-71.16619,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874298010661,22866867010661,1320362010538,,1983,33,2,7,329,1,,1983,8,0,,0,101,,,45.00005,-71.16619,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874363010661,22866867010661,1320362010538,,1983,33,2,7,330,1,,1983,9,0,,0,101,,,44.94449,-71.16619,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874411010661,22866867010661,1320362010538,,1983,33,2,7,331,1,,1983,6,0,,0,101,,,44.80561,-71.19397,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874443010661,22866867010661,1320362010538,,1983,33,2,7,332,2,,1983,6,0,,0,101,,,44.80561,-71.19397,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874445010661,22866867010661,1320362010538,,1983,33,2,7,333,1,,1983,6,0,,0,101,,,44.61116,-71.19397,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874507010661,22866867010661,1320362010538,,1983,33,2,7,334,1,,1983,6,0,,0,101,,,44.55561,-71.13841,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874551010661,22866867010661,1320362010538,,1983,33,2,7,335,1,,1983,6,0,,0,101,,,44.52783,-71.13841,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874583010661,22866867010661,1320362010538,,1983,33,2,7,336,2,,1983,6,0,,0,101,,,44.52783,-71.16619,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874585010661,22866867010661,1320362010538,,1983,33,2,7,337,1,,1983,6,0,,0,101,,,44.50006,-71.13841,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874627010661,22866867010661,1320362010538,,1983,33,2,7,338,1,,1983,6,0,,0,101,,,44.3334,-71.16619,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874678010661,22866867010661,1320362010538,,1983,33,2,7,339,1,,1983,9,0,,0,101,,,44.30562,-71.16619,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874750010661,22866867010661,1320362010538,,1983,33,2,7,340,1,,1983,6,0,,0,101,,,44.27784,-71.16619,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874854010661,22866867010661,1320362010538,,1983,33,2,7,341,1,,1983,9,0,,0,101,,,44.27784,-71.13841,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874910010661,22866867010661,1320362010538,,1983,33,2,7,342,1,,1983,9,0,,0,101,,,44.25007,-71.13841,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
22874966010661,22866867010661,1320362010538,,1983,33,2,7,343,1,,1983,7,0,,0,101,,,45.13893,-71.24952,,,,,,0.0,,,2003-10-07 00:00:00,2024-11-21 10:38:31,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
