CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,MANUAL,KINDCD_NC,QA_STATUS,CREATED_DATE,MODIFIED_DATE,MICROPLOT_LOC,DECLINATION,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL,FUTFORCD_RMRS,MANUAL_NCRS,MANUAL_NERS,MANUAL_RMRS,PAC_ISLAND_PNWRS,PLOT_SEASON_NERS,PREV_MICROPLOT_LOC_RMRS,PREV_PLOT_STATUS_CD_RMRS,REUSECD1,REUSECD2,REUSECD3,GRND_LYR_SAMPLING_STATUS_CD,GRND_LYR_SAMPLING_METHOD_CD
7340673010661,7340053010661,1320628010538,,1989,54,2,1,25,1,,1987,9,0,14.0,0,101,,,39.16677,-79.97202,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7340740010661,7340053010661,1320628010538,,1989,54,2,1,26,1,,1987,9,0,14.0,0,101,,,39.2501,-79.88869,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7340821010661,7340053010661,1320628010538,,1989,54,2,1,27,1,,1987,10,0,14.0,0,101,,,39.02788,-79.97202,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7340883010661,7340053010661,1320628010538,,1989,54,2,1,28,1,,1987,10,0,14.0,0,101,,,39.0001,-79.94424,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7340968010661,7340053010661,1320628010538,,1989,54,2,1,31,2,,1987,9,0,14.0,0,101,,,39.13899,-79.94424,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7340984010661,7340053010661,1320628010538,,1989,54,2,1,32,1,,1987,10,0,14.0,0,101,,,39.11121,-79.9998,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341014010661,7340053010661,1320628010538,,1989,54,2,1,33,2,,1987,9,0,14.0,0,101,,,39.13899,-80.05536,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341028010661,7340053010661,1320628010538,,1989,54,2,1,34,2,,1987,9,0,14.0,0,101,,,39.16676,-80.16647,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341037010661,7340053010661,1320628010538,,1989,54,2,1,35,1,,1987,9,0,,0,101,,,39.19454,-80.02758,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341055010661,7340053010661,1320628010538,,1989,54,2,1,36,1,,1987,9,0,,0,101,,,39.11121,-80.02758,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341120010661,7340053010661,1320628010538,,1989,54,2,1,37,1,,1987,9,0,,0,101,,,39.13899,-80.02758,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341204010661,7340053010661,1320628010538,,1989,54,2,1,38,2,,1987,10,0,,0,101,,,39.08343,-80.02758,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341212010661,7340053010661,1320628010538,,1989,54,2,1,39,1,,1987,9,0,,0,101,,,39.05566,-79.9998,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341277010661,7340053010661,1320628010538,,1989,54,2,1,40,1,,1987,10,0,,0,101,,,39.02788,-80.02758,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341291010661,7340053010661,1320628010538,,1989,54,2,1,41,1,,1987,10,0,,0,101,,,39.0001,-80.05536,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341358010661,7340053010661,1320628010538,,1989,54,2,1,42,1,,1987,10,0,,0,101,,,39.08343,-80.19425,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341379010661,7340053010661,1320628010538,,1989,54,2,1,43,1,,1987,9,0,,0,101,,,39.11121,-80.16647,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341442010661,7340053010661,1320628010538,,1989,54,2,1,44,2,,1987,9,0,,0,101,,,39.16676,-80.16647,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341454010661,7340053010661,1320628010538,,1989,54,2,1,45,1,,1987,9,0,,0,101,,,39.13898,-80.22203,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341490010661,7340053010661,1320628010538,,1989,54,2,1,46,1,,1987,9,0,,0,101,,,39.13898,-80.19425,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341617010661,7340053010661,1320628010538,,1989,54,2,1,50,1,,1987,10,0,,0,101,,,39.11121,-79.83313,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341536010661,7340053010661,1320628010538,,1989,54,2,1,47,2,,1987,9,0,,0,101,,,39.19454,-80.16647,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341547010661,7340053010661,1320628010538,,1989,54,2,1,48,2,,1987,10,0,,0,101,,,38.97232,-80.02758,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341562010661,7340053010661,1320628010538,,1989,54,2,1,49,1,,1987,10,0,,0,101,,,39.05566,-79.8609,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341670010661,7340053010661,1320628010538,,1989,54,2,1,51,1,,1987,9,0,,0,101,,,39.2501,-79.97202,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341739010661,7340053010661,1320628010538,,1989,54,2,1,52,2,,1987,9,0,,0,101,,,39.2501,-79.88869,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341749010661,7340053010661,1320628010538,,1989,54,2,1,53,2,,1987,9,0,,0,101,,,39.16677,-79.97202,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341759010661,7340053010661,1320628010538,,1989,54,2,1,54,2,,1987,10,0,,0,101,,,39.13899,-79.91646,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341768010661,7340053010661,1320628010538,,1989,54,2,1,55,1,,1987,10,0,,0,101,,,39.13899,-79.88868,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341835010661,7340053010661,1320628010538,,1989,54,2,1,56,2,,1987,10,0,,0,101,,,39.11121,-79.91646,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341848010661,7340053010661,1320628010538,,1989,54,2,1,57,1,,1987,10,0,,0,101,,,39.08343,-79.94424,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341888010661,7340053010661,1320628010538,,1989,54,2,1,58,1,,1987,9,0,,0,101,,,39.08344,-79.88868,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341963010661,7340053010661,1320628010538,,1989,54,2,1,59,1,,1987,10,0,,0,101,,,39.08344,-79.88868,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7341995010661,7340053010661,1320628010538,,1989,54,2,1,60,1,,1987,10,0,,0,101,,,39.02788,-79.94424,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342057010661,7340053010661,1320628010538,,1989,54,2,1,61,1,,1987,10,0,,0,101,,,39.0001,-79.94424,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342140010661,7340053010661,1320628010538,,1989,54,2,1,62,1,,1987,10,0,,0,101,,,38.97233,-79.94424,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342216010661,7340053010661,1320628010538,,1989,54,2,1,9001,1,,1989,7,0,,4,999,,,39.125021,-80.017983,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342224010661,7340053010661,1320628010538,,1989,54,2,1,9600,2,,1989,7,0,,4,999,,,39.125021,-80.017983,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:18:30,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342233010661,7340053010661,1320629010538,,1989,54,2,3,5,1,,1988,10,0,16.0,0,101,,,39.44454,-78.11084,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342293010661,7340053010661,1320629010538,,1989,54,2,3,14,1,,1988,10,0,16.0,0,101,,,39.47232,-77.86083,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342316010661,7340053010661,1320629010538,,1989,54,2,3,15,2,,1988,10,0,16.0,0,101,,,39.44454,-77.94416,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342335010661,7340053010661,1320629010538,,1989,54,2,3,16,1,,1988,10,0,16.0,0,101,,,39.41677,-77.94416,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342416010661,7340053010661,1320629010538,,1989,54,2,3,18,1,,1988,10,0,16.0,0,101,,,39.27788,-78.0275,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342476010661,7340053010661,1320629010538,,1989,54,2,3,19,1,,1988,10,0,16.0,0,101,,,39.61121,-78.13862,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342532010661,7340053010661,1320629010538,,1989,54,2,3,22,1,,1988,10,0,16.0,0,101,,,39.52787,-78.11084,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342591010661,7340053010661,1320629010538,,1989,54,2,3,23,1,,1988,10,0,16.0,0,101,,,39.33343,-78.08306,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342659010661,7340053010661,1320629010538,,1989,54,2,3,24,1,,1988,10,0,16.0,0,101,,,39.41677,-78.0275,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342683010661,7340053010661,1320629010538,,1989,54,2,3,25,2,,1988,10,0,16.0,0,101,,,39.44454,-77.88861,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342691010661,7340053010661,1320629010538,,1989,54,2,3,27,2,,1988,10,0,16.0,0,101,,,39.5001,-78.16639,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342699010661,7340053010661,1320629010538,,1989,54,2,3,28,2,,1988,10,0,16.0,0,101,,,39.61121,-77.88861,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342709010661,7340053010661,1320629010538,,1989,54,2,3,29,2,,1988,10,0,16.0,0,101,,,39.30566,-78.11083,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342718010661,7340053010661,1320629010538,,1989,54,2,3,30,1,,1988,10,0,,0,101,,,39.41677,-77.94416,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342764010661,7340053010661,1320629010538,,1989,54,2,3,31,1,,1988,10,0,,0,101,,,39.38899,-77.94416,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342837010661,7340053010661,1320629010538,,1989,54,2,3,32,2,,1988,10,0,,0,101,,,39.44454,-77.91639,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342846010661,7340053010661,1320629010538,,1989,54,2,3,33,2,,1988,10,0,,0,101,,,39.41677,-77.88861,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342856010661,7340053010661,1320629010538,,1989,54,2,3,34,2,,1988,10,0,,0,101,,,39.47232,-77.97194,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342864010661,7340053010661,1320629010538,,1989,54,2,3,35,1,,1988,10,0,,0,101,,,39.36121,-77.83305,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342881010661,7340053010661,1320629010538,,1989,54,2,3,36,2,,1988,10,0,,0,101,,,39.47232,-77.94416,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342889010661,7340053010661,1320629010538,,1989,54,2,3,37,1,,1988,10,0,,0,101,,,39.52788,-77.91639,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342908010661,7340053010661,1320629010538,,1989,54,2,3,38,2,,1988,10,0,,0,101,,,39.58343,-77.91639,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7342916010661,7340053010661,1320629010538,,1989,54,2,3,39,1,,1988,10,0,,0,101,,,39.58343,-77.88861,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343002010661,7340053010661,1320629010538,,1989,54,2,3,40,2,,1988,10,0,,0,101,,,39.61121,-77.91639,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343010010661,7340053010661,1320629010538,,1989,54,2,3,41,1,,1988,10,0,,0,101,,,39.58343,-77.91639,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343072010661,7340053010661,1320629010538,,1989,54,2,3,42,2,,1988,10,0,,0,101,,,39.52787,-78.08306,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343081010661,7340053010661,1320629010538,,1989,54,2,3,43,1,,1988,10,0,,0,101,,,39.52788,-78.05528,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343144010661,7340053010661,1320629010538,,1989,54,2,3,44,1,,1988,10,0,,0,101,,,39.5001,-78.11084,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343197010661,7340053010661,1320629010538,,1989,54,2,3,45,2,,1988,10,0,,0,101,,,39.47232,-78.0275,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343209010661,7340053010661,1320629010538,,1989,54,2,3,46,2,,1988,10,0,,0,101,,,39.47232,-78.08306,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343217010661,7340053010661,1320629010538,,1989,54,2,3,47,1,,1988,10,0,,0,101,,,39.44454,-78.11084,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343294010661,7340053010661,1320629010538,,1989,54,2,3,48,2,,1988,10,0,,0,101,,,39.41677,-78.05528,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343311010661,7340053010661,1320629010538,,1989,54,2,3,49,1,,1988,10,0,,0,101,,,39.38899,-78.05528,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343345010661,7340053010661,1320629010538,,1989,54,2,3,50,2,,1988,10,0,,0,101,,,39.33343,-78.11083,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343547010661,7340053010661,1320629010538,,1989,54,2,3,56,1,,1988,10,0,,0,101,,,39.44454,-78.16639,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343353010661,7340053010661,1320629010538,,1989,54,2,3,51,1,,1988,9,0,,0,101,,,39.30566,-78.05528,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343382010661,7340053010661,1320629010538,,1989,54,2,3,52,2,,1988,10,0,,0,101,,,39.36121,-78.19417,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343395010661,7340053010661,1320629010538,,1989,54,2,3,53,1,,1988,10,0,,0,101,,,39.36121,-78.16639,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343475010661,7340053010661,1320629010538,,1989,54,2,3,54,1,,1988,11,0,,0,101,,,39.33343,-78.13861,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343516010661,7340053010661,1320629010538,,1989,54,2,3,55,1,,1988,10,0,,0,101,,,39.47232,-78.13861,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343624010661,7340053010661,1320629010538,,1989,54,2,3,57,1,,1988,10,0,,0,101,,,39.5001,-78.16639,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343679010661,7340053010661,1320629010538,,1989,54,2,3,58,2,,1988,10,0,,0,101,,,39.55565,-77.91639,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7343694010661,7340053010661,1320629010538,,1989,54,2,3,9600,2,,1989,7,0,,4,999,,,39.442649,-78.02628,,,,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:19:14,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7347280010661,7340053010661,1320630010538,,1989,54,2,7,2,1,,1988,9,0,15.0,0,101,,,38.66677,-80.52759,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:20:28,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7347360010661,7340053010661,1320630010538,,1989,54,2,7,15,1,,1988,9,0,15.0,0,101,,,38.69454,-80.7776,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:20:28,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
7347420010661,7340053010661,1320630010538,,1989,54,2,7,19,1,,1988,1,0,14.0,0,101,,,38.61121,-80.83316,,2,2,,,0.0,,,2003-09-25 00:00:00,2024-10-22 07:20:28,,,1,4,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
