CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,MANUAL,KINDCD_NC,QA_STATUS,CREATED_DATE,MODIFIED_DATE,MICROPLOT_LOC,DECLINATION,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL,FUTFORCD_RMRS,MANUAL_NCRS,MANUAL_NERS,MANUAL_RMRS,PAC_ISLAND_PNWRS,PLOT_SEASON_NERS,PREV_MICROPLOT_LOC_RMRS,PREV_PLOT_STATUS_CD_RMRS,REUSECD1,REUSECD2,REUSECD3,GRND_LYR_SAMPLING_STATUS_CD,GRND_LYR_SAMPLING_METHOD_CD
10179024010661,10178895010661,1320609010538,,1985,44,1,1,13,2,,1984,5,0,,0,101,,,41.69455,-71.22171,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:38:55,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179026010661,10178895010661,1320609010538,,1985,44,1,1,899,1,,1984,5,0,,4,999,,,41.709348,-71.295047,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:38:55,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179028010661,10178895010661,1320610010538,,1985,44,1,3,1,2,,1984,7,0,13.0,0,101,,,41.63899,-71.44395,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179030010661,10178895010661,1320610010538,,1985,44,1,3,2,1,,1984,7,0,13.0,0,101,,,41.66677,-71.58284,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179065010661,10178895010661,1320610010538,,1985,44,1,3,3,2,,1984,7,0,13.0,0,101,,,41.69454,-71.52728,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179067010661,10178895010661,1320610010538,,1985,44,1,3,4,2,,1984,7,0,13.0,0,101,,,41.72232,-71.58284,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179069010661,10178895010661,1320610010538,,1985,44,1,3,5,1,,1984,7,0,13.0,0,101,,,41.63899,-71.52728,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179088010661,10178895010661,1320610010538,,1985,44,1,3,6,2,,1984,7,0,13.0,0,101,,,41.63899,-71.58284,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179113010661,10178895010661,1320610010538,,1985,44,1,3,7,2,,1984,7,0,13.0,0,101,,,41.66677,-71.61062,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179134010661,10178895010661,1320610010538,,1985,44,1,3,8,1,,1984,7,0,13.0,0,101,,,41.69454,-71.66618,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179161010661,10178895010661,1320610010538,,1985,44,1,3,9,2,,1984,7,0,13.0,0,101,,,41.72232,-71.66618,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179163010661,10178895010661,1320610010538,,1985,44,1,3,10,1,,1984,7,0,13.0,0,101,,,41.66677,-71.69396,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179195010661,10178895010661,1320610010538,,1985,44,1,3,11,2,,1984,7,0,13.0,0,101,,,41.63899,-71.69396,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179197010661,10178895010661,1320610010538,,1985,44,1,3,12,1,,1984,7,0,13.0,0,101,,,41.61121,-71.69396,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179225010661,10178895010661,1320610010538,,1985,44,1,3,13,1,,1984,7,0,13.0,0,101,,,41.63899,-71.74951,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179245010661,10178895010661,1320610010538,,1985,44,1,3,14,1,,1984,7,0,13.0,0,101,,,41.66677,-71.72173,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179270010661,10178895010661,1320610010538,,1985,44,1,3,15,1,,1984,7,0,13.0,0,101,,,41.69454,-71.72173,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179293010661,10178895010661,1320610010538,,1985,44,1,3,16,1,,1984,7,0,13.0,0,101,,,41.63899,-71.74951,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179309010661,10178895010661,1320610010538,,1985,44,1,3,36,1,,1984,7,0,,0,101,,,41.69454,-71.74951,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179361010661,10178895010661,1320610010538,,1985,44,1,3,37,1,,1984,7,0,,0,101,,,41.61121,-71.72173,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179363010661,10178895010661,1320610010538,,1985,44,1,3,38,1,,1984,7,0,,0,101,,,41.61121,-71.74951,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179406010661,10178895010661,1320610010538,,1985,44,1,3,39,1,,1984,7,0,,0,101,,,41.72232,-71.69396,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179423010661,10178895010661,1320610010538,,1985,44,1,3,40,1,,1984,7,0,,0,101,,,41.69454,-71.72173,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179462010661,10178895010661,1320610010538,,1985,44,1,3,41,2,,1984,7,0,,0,101,,,41.72232,-71.6384,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179464010661,10178895010661,1320610010538,,1985,44,1,3,42,2,,1984,7,0,,0,101,,,41.63899,-71.66618,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179466010661,10178895010661,1320610010538,,1985,44,1,3,43,2,,1984,7,0,,0,101,,,41.63899,-71.6384,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179468010661,10178895010661,1320610010538,,1985,44,1,3,44,1,,1984,7,0,,0,101,,,41.72232,-71.61062,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179496010661,10178895010661,1320610010538,,1985,44,1,3,45,1,,1984,7,0,,0,101,,,41.63899,-71.61062,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179521010661,10178895010661,1320610010538,,1985,44,1,3,46,1,,1984,7,0,,0,101,,,41.69454,-71.58284,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179551010661,10178895010661,1320610010538,,1985,44,1,3,47,1,,1984,7,0,,0,101,,,41.63899,-71.55506,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179601010661,10178895010661,1320610010538,,1985,44,1,3,48,1,,1984,7,0,,0,101,,,41.61121,-71.55506,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179643010661,10178895010661,1320610010538,,1985,44,1,3,49,2,,1984,7,0,,0,101,,,41.72232,-71.44395,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179645010661,10178895010661,1320610010538,,1985,44,1,3,50,2,,1984,7,0,,0,101,,,41.69455,-71.41617,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179647010661,10178895010661,1320610010538,,1985,44,1,3,51,2,,1984,7,0,,0,101,,,41.72232,-71.38839,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179649010661,10178895010661,1320610010538,,1985,44,1,3,899,1,,1984,7,0,,4,999,,,41.682455,-71.571472,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179651010661,10178895010661,1320610010538,,1985,44,1,3,999,1,,1984,7,0,,4,999,,,41.682455,-71.571472,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:16,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179653010661,10178895010661,1320611010538,,1985,44,1,5,1,1,,1984,5,0,12.0,0,101,,,41.44455,-71.38839,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179661010661,10178895010661,1320611010538,,1985,44,1,5,2,2,,1984,5,0,12.0,0,101,,,41.58344,-71.27727,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179663010661,10178895010661,1320611010538,,1985,44,1,5,3,2,,1984,8,0,13.0,0,101,,,41.58344,-71.30505,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179665010661,10178895010661,1320611010538,,1985,44,1,5,4,2,,1984,5,0,12.0,0,101,,,41.52788,-71.19393,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179667010661,10178895010661,1320611010538,,1985,44,1,5,5,1,,1984,5,0,12.0,0,101,,,41.58344,-71.19393,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179693010661,10178895010661,1320611010538,,1985,44,1,5,6,1,,1984,5,0,12.0,0,101,,,41.55566,-71.13838,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179710010661,10178895010661,1320611010538,,1985,44,1,5,7,1,,1984,5,0,12.0,0,101,,,41.58344,-71.13838,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179738010661,10178895010661,1320611010538,,1985,44,1,5,8,1,,1984,5,0,12.0,0,101,,,41.61121,-71.16616,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179764010661,10178895010661,1320611010538,,1985,44,1,5,9,1,,1984,5,0,12.0,0,101,,,41.58344,-71.16616,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179791010661,10178895010661,1320611010538,,1985,44,1,5,10,1,,1984,5,0,12.0,0,101,,,41.55566,-71.16616,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179810010661,10178895010661,1320611010538,,1985,44,1,5,23,2,,1984,5,0,,0,101,,,41.55566,-71.27727,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179812010661,10178895010661,1320611010538,,1985,44,1,5,24,2,,1984,5,0,,0,101,,,41.47232,-71.30505,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179814010661,10178895010661,1320611010538,,1985,44,1,5,25,2,,1984,5,0,,0,101,,,41.47233,-71.24949,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179816010661,10178895010661,1320611010538,,1985,44,1,5,26,2,,1984,5,0,,0,101,,,41.58344,-71.19393,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179818010661,10178895010661,1320611010538,,1985,44,1,5,27,1,,1984,5,0,,0,101,,,41.55566,-71.16616,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179849010661,10178895010661,1320611010538,,1985,44,1,5,28,2,,1984,5,0,,0,101,,,41.55566,-71.19393,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179851010661,10178895010661,1320611010538,,1985,44,1,5,30,2,,1984,5,0,,0,101,,,41.58344,-71.13838,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179853010661,10178895010661,1320611010538,,1985,44,1,5,31,1,,1984,5,0,,0,101,,,41.58344,-71.16616,,,,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:39:34,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179884010661,10178895010661,1320612010538,,1985,44,1,7,1,1,,1984,6,0,12.0,0,101,,,42.0001,-71.41617,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179902010661,10178895010661,1320612010538,,1985,44,1,7,2,2,,1984,6,0,12.0,0,101,,,41.94454,-71.44395,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179904010661,10178895010661,1320612010538,,1985,44,1,7,3,1,,1984,6,0,12.0,0,101,,,42.0001,-71.47173,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179923010661,10178895010661,1320612010538,,1985,44,1,7,4,2,,1984,6,0,12.0,0,101,,,42.0001,-71.47173,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179925010661,10178895010661,1320612010538,,1985,44,1,7,5,1,,1984,6,0,12.0,0,101,,,41.80566,-71.4995,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179961010661,10178895010661,1320612010538,,1985,44,1,7,6,2,,1984,6,0,12.0,0,101,,,41.77788,-71.47173,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179963010661,10178895010661,1320612010538,,1985,44,1,7,7,2,,1984,6,0,12.0,0,101,,,41.77788,-71.52728,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10179965010661,10178895010661,1320612010538,,1985,44,1,7,8,1,,1984,6,0,12.0,0,101,,,41.94454,-71.52728,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180004010661,10178895010661,1320612010538,,1985,44,1,7,9,1,,1984,7,0,13.0,0,101,,,41.83343,-71.55506,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180031010661,10178895010661,1320612010538,,1985,44,1,7,10,2,,1984,6,0,12.0,0,101,,,41.83343,-71.55506,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180033010661,10178895010661,1320612010538,,1985,44,1,7,11,1,,1984,7,0,13.0,0,101,,,41.7501,-71.55506,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180073010661,10178895010661,1320612010538,,1985,44,1,7,12,1,,1984,6,0,12.0,0,101,,,41.80566,-71.61062,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180102010661,10178895010661,1320612010538,,1985,44,1,7,13,1,,1984,6,0,12.0,0,101,,,41.7501,-71.66618,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180132010661,10178895010661,1320612010538,,1985,44,1,7,14,1,,1984,6,0,12.0,0,101,,,41.83343,-71.66618,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180158010661,10178895010661,1320612010538,,1985,44,1,7,15,1,,1984,6,0,12.0,0,101,,,41.97232,-71.6384,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180191010661,10178895010661,1320612010538,,1985,44,1,7,16,1,,1984,6,0,12.0,0,101,,,41.86121,-71.66618,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180228010661,10178895010661,1320612010538,,1985,44,1,7,17,1,,1984,6,0,12.0,0,101,,,41.80566,-71.66618,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180255010661,10178895010661,1320612010538,,1985,44,1,7,18,1,,1984,6,0,12.0,0,101,,,41.83343,-71.69396,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180283010661,10178895010661,1320612010538,,1985,44,1,7,19,1,,1984,7,0,13.0,0,101,,,41.7501,-71.72173,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180310010661,10178895010661,1320612010538,,1985,44,1,7,20,1,,1984,6,0,12.0,0,101,,,41.94454,-71.74951,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180340010661,10178895010661,1320612010538,,1985,44,1,7,21,1,,1984,6,0,12.0,0,101,,,41.88899,-71.74951,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180364010661,10178895010661,1320612010538,,1985,44,1,7,22,1,,1984,7,0,13.0,0,101,,,41.72232,-71.77729,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180393010661,10178895010661,1320612010538,,1985,44,1,7,23,1,,1984,7,0,13.0,0,101,,,41.7501,-71.77729,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180422010661,10178895010661,1320612010538,,1985,44,1,7,24,1,,1984,6,0,12.0,0,101,,,42.0001,-71.77729,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180462010661,10178895010661,1320612010538,,1985,44,1,7,25,1,,1984,6,0,12.0,0,101,,,41.88899,-71.77729,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180474010661,10178895010661,1320612010538,,1985,44,1,7,26,1,,1984,7,0,13.0,0,101,,,41.77788,-71.77729,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180478010661,10178895010661,1320612010538,,1985,44,1,7,27,1,,1984,6,0,12.0,0,101,,,42.0001,-71.66618,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180510010661,10178895010661,1320612010538,,1985,44,1,7,28,1,,1984,6,0,12.0,0,101,,,41.94454,-71.69396,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
10180549010661,10178895010661,1320612010538,,1985,44,1,7,30,1,,1984,6,0,12.0,0,101,,,41.86121,-71.61062,,2,2,,,0.0,,,2003-09-26 00:00:00,2024-05-23 08:40:14,,,1,4,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
